1769445574.6557431,17:39:34,0,0.03,0.00,0.00,upright,unknown,neutral,1.0,0.00,0,0,0.00,0.00,0.00,0.00,Refocus
1769445575.752207,17:39:35,0,0.09,0.00,0.00,upright,unknown,neutral,1.0,0.00,0,0,0.00,31.48,0.00,75.99,Refocus
1769445576.8889215,17:39:36,0,0.11,0.00,0.00,upright,unknown,neutral,1.0,0.00,0,0,0.00,72.54,0.00,91.76,Refocus
